NUTS_ID,Year,weighted_avg_VegC,weighted_avg_LitterC,weighted_avg_SoilC,weighted_avg_HarvSlowC,weighted_avg_Total,intersected_surface_area_km2,official_surface_area_2021
FRC1,1928,2.2004819474802852,1.5964227160937277,2.9138861352332794,0.10300906245297015,6.813794304431625,31639.03027456208,31754.0
FRC1,1929,2.1876511715084117,1.5904770210420218,2.91363332872033,0.10398545127313628,6.796002277875942,31639.03027456208,31754.0
FRC1,1930,2.1927168576292324,1.587880381771851,2.912923964606895,0.10470211242593734,6.798439687079564,31639.03027456208,31754.0
FRC1,1931,2.197120075853665,1.5847097434149753,2.9144134069645995,0.10593999647049841,6.801993634109103,31639.03027456208,31754.0
FRC1,1932,2.197475790148717,1.5747593546740197,2.914038278754345,0.10704596177805512,6.793444832172685,31639.03027456208,31754.0
FRC1,1933,2.196604695168826,1.5668784758024428,2.9137509471082943,0.10788112574046921,6.785138361285889,31639.03027456208,31754.0
FRC1,1934,2.179011615407652,1.5606229067968678,2.9136592694858194,0.10887095785227942,6.762004305257774,31639.03027456208,31754.0
FRC1,1935,2.1744653924847293,1.555563109734971,2.9129479089670838,0.10981882477603146,6.753010387478839,31639.03027456208,31754.0
FRC1,1936,2.181489420270592,1.5536496820443813,2.9121472041384506,0.11124140279429427,6.7584863918228475,31639.03027456208,31754.0
FRC1,1937,2.1673598573336097,1.5542198807570864,2.9115379383170454,0.11265800671342784,6.745919220610868,31639.03027456208,31754.0
FRC1,1938,2.1712759780606783,1.5427092608055408,2.9111102812930945,0.11366384972280649,6.7387155681627275,31639.03027456208,31754.0
FRC1,1939,2.1896536596959266,1.5403251618688094,2.9111644066864217,0.11460864869527139,6.755640922120611,31639.03027456208,31754.0
FRC1,1940,2.195766443614804,1.5423802863521945,2.9117472900556134,0.11542173139950967,6.765278615654526,31639.03027456208,31754.0
FRC1,1941,2.207732315100838,1.541910271493462,2.9125714616781373,0.11628435141902013,6.778487653373212,31639.03027456208,31754.0
FRC1,1942,2.1944586521778042,1.5441972788656617,2.911721895613402,0.1172388878136631,6.7677213090756245,31639.03027456208,31754.0
FRC1,1943,2.189860375392231,1.5283415975015118,2.9109260176665788,0.1185422180483848,6.7475911030926845,31639.03027456208,31754.0
FRC1,1944,2.185186592981326,1.5203793516736535,2.9109910798969976,0.11922015053772418,6.735862020859317,31639.03027456208,31754.0
FRC1,1945,2.171376228805732,1.5057502512480532,2.909767894358807,0.12062752364163296,6.707326867319324,31639.03027456208,31754.0
FRC1,1946,2.1759829302455693,1.4964826666538649,2.9082237776074327,0.12152918913344185,6.7020739766528505,31639.03027456208,31754.0
FRC1,1947,2.154670575544485,1.4829833755290267,2.906267401018935,0.12274689405385934,6.666776561954373,31639.03027456208,31754.0
FRC1,1948,2.1749037246132383,1.4724550245474592,2.904253042214091,0.12403309229403808,6.6755055600642805,31639.03027456208,31754.0
FRC1,1949,2.1359238247569405,1.468837471117172,2.903135144589324,0.12536229129628487,6.633178137102546,31639.03027456208,31754.0
FRC1,1950,2.1374565710101576,1.4514923109447175,2.900640327370159,0.12576321918172415,6.615226186076053,31639.03027456208,31754.0
FRC1,1951,2.1622794633470734,1.4512146036678877,2.899580638233827,0.1262214510739793,6.639465136211137,31639.03027456208,31754.0
FRC1,1952,2.145124525095743,1.4523929270426659,2.899143967046628,0.12643776456257166,6.623282021789864,31639.03027456208,31754.0
FRC1,1953,2.1745953398053404,1.4333546465389244,2.89811438036064,0.1272739753352017,6.6332972760405955,31639.03027456208,31754.0
FRC1,1954,2.167345649874591,1.4380713302538943,2.898088693771869,0.12760166741173865,6.631153469321687,31639.03027456208,31754.0
FRC1,1955,2.1741895748024462,1.4275731873357886,2.8977017551512545,0.1283477006152606,6.627844948008119,31639.03027456208,31754.0
FRC1,1956,2.1886739585657384,1.433395284300864,2.89832407179182,0.1289157944143149,6.649379400199285,31639.03027456208,31754.0
FRC1,1957,2.2058067098354237,1.4230841359210369,2.8967647843877735,0.12931072538949415,6.654987696134542,31639.03027456208,31754.0
FRC1,1958,2.215498207620791,1.4184414693753904,2.896232059121573,0.12956786158607772,6.659590770826753,31639.03027456208,31754.0
FRC1,1959,2.2059238586677594,1.402233508066347,2.8948099506137575,0.13003441374938268,6.632830988263904,31639.03027456208,31754.0
FRC1,1960,2.2158254176251377,1.4011742625582786,2.894592926815706,0.13059924501486364,6.642110889772564,31639.03027456208,31754.0
FRC1,1961,2.212587721943797,1.3941826038339589,2.8925973771132405,0.13140047573477048,6.630826313722755,31639.03027456208,31754.0
FRC1,1962,2.204444856504306,1.4008328815616822,2.893820007179926,0.13170606045747044,6.63065529996663,31639.03027456208,31754.0
FRC1,1963,2.2221477329606065,1.3999854369787867,2.8934220405349427,0.13171271178380153,6.647495076140227,31639.03027456208,31754.0
FRC1,1964,2.209592853186164,1.3915859433979871,2.8924123641951867,0.1322034189174275,6.6256361184285,31639.03027456208,31754.0
FRC1,1965,2.2353653877695816,1.3928896961062749,2.8926825382505483,0.1333067856941919,6.654011624127106,31639.03027456208,31754.0
FRC1,1966,2.2490879662801193,1.389209357070891,2.8904698933262303,0.13326443359313525,6.661924700406956,31639.03027456208,31754.0
FRC1,1967,2.257617236409904,1.384183534951255,2.8898715051026644,0.1338226756255173,6.665613622966345,31639.03027456208,31754.0
FRC1,1968,2.2773415729905535,1.3860584752704974,2.890715944239141,0.13426766836619175,6.68826349005123,31639.03027456208,31754.0
FRC1,1969,2.2919578494652946,1.3792413598340556,2.889907544720602,0.13530791303811937,6.696420546453273,31639.03027456208,31754.0
FRC1,1970,2.2939100247937274,1.3787453305028625,2.8895988994428095,0.13614259125071235,6.698531057876545,31639.03027456208,31754.0
FRC1,1971,2.3071518343480184,1.372017435957323,2.888749059866553,0.13682673006855303,6.70477853798689,31639.03027456208,31754.0
FRC1,1972,2.322950551534842,1.3781302357794434,2.889029725044621,0.13742986978820396,6.727694147580666,31639.03027456208,31754.0
FRC1,1973,2.3203226222238227,1.375482315408546,2.888667075168316,0.137815627280172,6.72224868688401,31639.03027456208,31754.0
FRC1,1974,2.32867618234062,1.3744016817751166,2.889096903672107,0.13893467784920693,6.731082252989794,31639.03027456208,31754.0
FRC1,1975,2.329215328697104,1.3696875412019591,2.8887778220235876,0.13913283343692176,6.726654375194001,31639.03027456208,31754.0
FRC1,1976,2.288517187652643,1.3657437419102956,2.8890761963381153,0.13929373537145126,6.682765846530999,31639.03027456208,31754.0
FRC1,1977,2.3128736902655676,1.3643282743849983,2.889070613059213,0.1401040340779571,6.706370813374002,31639.03027456208,31754.0
FRC1,1978,2.323426502052791,1.3715867358121863,2.8887811081996344,0.14075475457570563,6.724571399775422,31639.03027456208,31754.0
FRC1,1979,2.338470416573474,1.3699424920126997,2.888658622593379,0.14126403608874627,6.738421942007887,31639.03027456208,31754.0
FRC1,1980,2.3515604671679577,1.3746575115670727,2.889264177319946,0.14242115360255012,6.757905838712348,31639.03027456208,31754.0
FRC1,1981,2.3695848883072643,1.3769788264220604,2.889457287647247,0.14321803409802675,6.779317046308077,31639.03027456208,31754.0
FRC1,1982,2.367056641407238,1.368217026016367,2.8888913048198726,0.14390883856568576,6.768064476869156,31639.03027456208,31754.0
FRC1,1983,2.374849854095594,1.3583854745213308,2.8880729255086313,0.14527662922292967,6.766633553675402,31639.03027456208,31754.0
FRC1,1984,2.3735840362210525,1.3628784267002783,2.888731224971827,0.1454467147657457,6.770443152797582,31639.03027456208,31754.0
FRC1,1985,2.3899795513332953,1.360090450018334,2.889464310948815,0.14693019856304532,6.7864844387909296,31639.03027456208,31754.0
FRC1,1986,2.3868688453492,1.3624346612396174,2.8891984691606116,0.1477202107977505,6.786098591780579,31639.03027456208,31754.0
FRC1,1987,2.4035637130639476,1.3624786701136447,2.8900464684268603,0.14865965676710235,6.804532124172913,31639.03027456208,31754.0
FRC1,1988,2.4206599618793465,1.3606966997666363,2.888659795671888,0.1496334160078774,6.8196938948169805,31639.03027456208,31754.0
FRC1,1989,2.4082973694887433,1.3568068046649493,2.8875873178866396,0.1511117812577548,6.803859336773701,31639.03027456208,31754.0
FRC1,1990,2.4258441072295724,1.3391838629940187,2.886206024560894,0.14871514645271708,6.799950157025393,31639.03027456208,31754.0
FRC1,1991,2.4252505415215526,1.3372401417181623,2.886072650230083,0.1478308449131695,6.796261731823519,31639.03027456208,31754.0
FRC1,1992,2.4397401250388753,1.3278328996593092,2.8844199604765084,0.14801220531488268,6.800054681393872,31639.03027456208,31754.0
FRC1,1993,2.4672090064539907,1.3257535041943351,2.8831924063506325,0.14708721399275257,6.823198387664308,31639.03027456208,31754.0
FRC1,1994,2.4724143766967144,1.314384398472836,2.880117229676318,0.14635986679266183,6.813385320597139,31639.03027456208,31754.0
FRC1,1995,2.4945520607291916,1.3026692186166051,2.8782561481729574,0.14643686095336944,6.822036839649016,31639.03027456208,31754.0
FRC1,1996,2.4984593399046013,1.3104913047589415,2.877483114623585,0.14666923200840015,6.833140401297132,31639.03027456208,31754.0
FRC1,1997,2.5283615146579157,1.3002749137067628,2.875074705409162,0.14768794400155805,6.851442865666626,31639.03027456208,31754.0
FRC1,1998,2.5243427709919124,1.3029316685414813,2.8745265136793092,0.1479468386747692,6.849673885293044,31639.03027456208,31754.0
FRC1,1999,2.551626042842382,1.2910269984722906,2.872177099974644,0.1477909211520847,6.862752048740363,31639.03027456208,31754.0
FRC1,2000,2.56975316716239,1.2875901973804886,2.8693330092446514,0.1479984997592762,6.87478879905749,31639.03027456208,31754.0
FRC1,2001,2.5935852035226787,1.2873463247655599,2.8682630029418146,0.14827025689947293,6.897491262675052,31639.03027456208,31754.0
FRC1,2002,2.596770177980018,1.2875348130316346,2.8666400487163632,0.14900227328214505,6.900049000587557,31639.03027456208,31754.0
FRC1,2003,2.5804570326434244,1.27755092513797,2.8660668727498777,0.14990046010766553,6.874259175366398,31639.03027456208,31754.0
FRC1,2004,2.5969624284594404,1.2743176889557866,2.864606249264232,0.15040499796836074,6.88610596348712,31639.03027456208,31754.0
FRC1,2005,2.601321048241513,1.272430734998211,2.863105974058895,0.15135953854235457,6.888355821107685,31639.03027456208,31754.0
FRC1,2006,2.6015091913337094,1.2689082994533023,2.861320015796761,0.15223220635338836,6.883804362591092,31639.03027456208,31754.0
FRC1,2007,2.639891057477172,1.2668489202913997,2.8590082252928157,0.15269308218199343,6.918668871603927,31639.03027456208,31754.0
FRC1,2008,2.650241105081906,1.278159609748636,2.857432992410404,0.15330059832127957,6.9390594064268125,31639.03027456208,31754.0
FRC1,2009,2.6663095609083105,1.269879649816859,2.856720895580056,0.15417463663241815,6.9470763635062776,31639.03027456208,31754.0
FRC1,2010,2.6894879244786623,1.269816641982198,2.8560458028247493,0.15436095267768193,6.969869477956847,31639.03027456208,31754.0
FRC1,2011,2.6902168108996363,1.267274549790184,2.854265814824241,0.156298886945641,6.968096077987515,31639.03027456208,31754.0
FRC1,2012,2.7120523726393397,1.26524276111599,2.852958924205012,0.15788697015936914,6.987995174006006,31639.03027456208,31754.0
FRC1,2013,2.7173815203281535,1.274401740707533,2.852496376502015,0.15868002296117031,7.0029242607744075,31639.03027456208,31754.0
FRC1,2014,2.736363282497779,1.2660911019520493,2.8511057831668074,0.1588327723215569,7.012279057003612,31639.03027456208,31754.0
FRC1,2015,2.7170408457803736,1.2612590888048671,2.8496513160430754,0.16040184143994618,6.988219780721707,31639.03027456208,31754.0
FRC1,2016,2.733241500277959,1.2578727856808227,2.849421610739748,0.16140429482462115,7.0019080278018615,31639.03027456208,31754.0
FRC1,2017,2.7433342298240415,1.2550890660086336,2.846828206199006,0.16256492389931299,7.007668042150458,31639.03027456208,31754.0
FRC1,2018,2.72893581252636,1.249863481770502,2.844981218267202,0.1636600277186598,6.987429339909089,31639.03027456208,31754.0
FRC1,2019,2.7203851178912015,1.2425271328723713,2.843743952270003,0.16387266576557022,6.970354565875214,31639.03027456208,31754.0
FRC1,2020,2.7074089430312416,1.2341473905807665,2.840852763511676,0.16524249474279132,6.947441670100034,31639.03027456208,31754.0
FRC1,2021,2.7323487385294745,1.234998855578318,2.8390902346140847,0.16690630130040288,6.973386783164573,31639.03027456208,31754.0
FRC1,2022,2.7081672436640334,1.229516401255179,2.834782261024219,0.1670980001615868,6.939603583774608,31639.03027456208,31754.0
FRC2,1901,3.77740971909661,2.7673793795208748,5.021509664246488,0.13766819883902265,11.704022007399033,16369.872340893402,16308.0
FRC2,1902,3.7835402178465216,2.7548162666136697,5.021356915120392,0.1396188143090681,11.699231631066302,16369.872340893402,16308.0
FRC2,1903,3.7863056723287043,2.7413478761784176,5.021374733287064,0.14148372962919173,11.69056021460219,16369.872340893402,16308.0
FRC2,1904,3.7216691415605245,2.770840998910138,5.020379059328783,0.14326778116658787,11.656015145720092,16369.872340893402,16308.0
FRC2,1905,3.6892890970841816,2.77600662584325,5.021978423937218,0.14468762435257554,11.632067436193715,16369.872340893402,16308.0
FRC2,1906,3.6587852511337577,2.7645873142276263,5.0243876653689545,0.14659867618258712,11.594340437178449,16369.872340893402,16308.0
FRC2,1907,3.6074456918374365,2.789496121758337,5.025001218942289,0.1487944511575389,11.570854628585396,16369.872340893402,16308.0
FRC2,1908,3.561562865199321,2.8084362925686306,5.024834970957594,0.14998279983802415,11.544864547007494,16369.872340893402,16308.0
FRC2,1909,3.5791339501425528,2.778127908954865,5.026382787224555,0.15177683863950042,11.535515523663827,16369.872340893402,16308.0
FRC2,1910,3.594209080522683,2.767114209619007,5.026993917067486,0.15236539909702168,11.540922784456114,16369.872340893402,16308.0
FRC2,1911,3.537732224939926,2.7686873304378086,5.0252757258442236,0.15348977208050718,11.484875472395984,16369.872340893402,16308.0
FRC2,1912,3.5693364995877244,2.7526971522123573,5.025966684881904,0.15383248605674188,11.501892241194117,16369.872340893402,16308.0
FRC2,1913,3.5463346158597164,2.7676733564516827,5.0270901560390815,0.15485675597606063,11.495864520208816,16369.872340893402,16308.0
FRC2,1914,3.5797837200958225,2.739755947582928,5.027905486477816,0.15492410761916509,11.502489786505237,16369.872340893402,16308.0
FRC2,1915,3.572139478595816,2.7321892025474415,5.027567130702064,0.15580222721162398,11.487720423607295,16369.872340893402,16308.0
FRC2,1916,3.5905776001455636,2.7226842638569275,5.028540645884664,0.15707141267493413,11.498942343040312,16369.872340893402,16308.0
FRC2,1917,3.5764112969761053,2.6960319000823163,5.028798611039897,0.15792491010962192,11.459105061923358,16369.872340893402,16308.0
FRC2,1918,3.568255248740201,2.6948689325340967,5.029708156785101,0.1588315314142038,11.451619527245013,16369.872340893402,16308.0
FRC2,1919,3.5381852381347385,2.6863497481387406,5.031341791116221,0.15942959660077627,11.415231217751103,16369.872340893402,16308.0
FRC2,1920,3.562338570009252,2.652839051963932,5.029356045816378,0.16100909412770265,11.405557778488935,16369.872340893402,16308.0
FRC2,1921,3.5385045117948937,2.6306335406173766,5.026280587775583,0.16169122843443826,11.35702937937652,16369.872340893402,16308.0
FRC2,1922,3.5357207850068257,2.637814269064196,5.026518098603906,0.16209351284511442,11.36217379269848,16369.872340893402,16308.0
FRC2,1923,3.5287561804502796,2.6316082087728505,5.027849758496732,0.1624953053956935,11.350720568929184,16369.872340893402,16308.0
FRC2,1924,3.5387050040990418,2.6104162285994033,5.027987322565412,0.16334458944748592,11.340237997255768,16369.872340893402,16308.0
FRC2,1925,3.53987738497308,2.6067459098074512,5.02749658710866,0.16424921010852914,11.33836842191124,16369.872340893402,16308.0
FRC2,1926,3.5592840425067784,2.595717016592523,5.026101354665338,0.1654122504830552,11.346418766869915,16369.872340893402,16308.0
FRC2,1927,3.5850071651140434,2.5742000094360713,5.023885265979091,0.1663065417600134,11.34929079754196,16369.872340893402,16308.0
FRC2,1928,3.5864832406194616,2.552010882877948,5.021856145313734,0.16762773232358447,11.328024091680742,16369.872340893402,16308.0
FRC2,1929,3.588009794343649,2.528241086110116,5.018975715935539,0.16936319667995708,11.305028209936133,16369.872340893402,16308.0
FRC2,1930,3.5995161535933677,2.506715692444701,5.016785982071301,0.17111662685874782,11.294039470874015,16369.872340893402,16308.0
FRC2,1931,3.5837965523576796,2.520454214234018,5.016331499852573,0.1728384527540607,11.29365920962161,16369.872340893402,16308.0
FRC2,1932,3.5457140034200756,2.534005480478403,5.015478206423379,0.17564257192351487,11.270845595423989,16369.872340893402,16308.0
FRC2,1933,3.5603775186456064,2.51326848778252,5.0129622996109084,0.17731280154555226,11.263724008259999,16369.872340893402,16308.0
FRC2,1934,3.543996518194545,2.505826617805522,5.011128643111979,0.17948683232022744,11.240866036158065,16369.872340893402,16308.0
FRC2,1935,3.532740134627606,2.500575917549178,5.010246735428181,0.18172178685864876,11.225486642472003,16369.872340893402,16308.0
FRC2,1936,3.5322893832898483,2.5080728735658058,5.009682251435608,0.18438893159137626,11.234253761652313,16369.872340893402,16308.0
FRC2,1937,3.510354167094364,2.506335334558695,5.008617726491389,0.18723959926012737,11.212289882692968,16369.872340893402,16308.0
FRC2,1938,3.5132425660122677,2.493821295120376,5.0083849613380815,0.1893128637888019,11.20446709913215,16369.872340893402,16308.0
FRC2,1939,3.522045705521969,2.4902819524613022,5.009244950881985,0.1907993823569298,11.212188067611136,16369.872340893402,16308.0
FRC2,1940,3.52018361455783,2.491942526092991,5.0104234209956955,0.19231167165534535,11.214721948597424,16369.872340893402,16308.0
FRC2,1941,3.5190798996768637,2.4841768093141896,5.011534814670192,0.19455438424577023,11.209113171298373,16369.872340893402,16308.0
FRC2,1942,3.5044733956560794,2.4730388183851297,5.009305612642558,0.1964037821710026,11.183663620763765,16369.872340893402,16308.0
FRC2,1943,3.4766146095692885,2.47727593597917,5.005863537172575,0.19824437322079427,11.158345244201744,16369.872340893402,16308.0
FRC2,1944,3.4500041165458986,2.486657006302285,5.005982347209962,0.19947829247642387,11.141950413038781,16369.872340893402,16308.0
FRC2,1945,3.442433200279958,2.4510784567378563,5.003593143423996,0.2019052361177253,11.098977797267203,16369.872340893402,16308.0
FRC2,1946,3.449273935632692,2.429300273989351,5.000707601231637,0.20368822754875027,11.08290497888743,16369.872340893402,16308.0
FRC2,1947,3.4213673850337956,2.4025750080167128,4.997571904085119,0.2054627216470377,11.027060044489332,16369.872340893402,16308.0
FRC2,1948,3.4452101000566047,2.394135449310223,4.995015123324146,0.20665158155822477,11.041099038024262,16369.872340893402,16308.0
FRC2,1949,3.4001020841367637,2.385278046080237,4.994058600510747,0.20864452643636214,10.98796771097899,16369.872340893402,16308.0
FRC2,1950,3.398835682461061,2.350191278424065,4.989864980014508,0.20839164918275124,10.94713369565282,16369.872340893402,16308.0
FRC2,1951,3.3972227154400607,2.3610605796909487,4.989563113358819,0.20853533907025956,10.95636398340704,16369.872340893402,16308.0
FRC2,1952,3.393099059180043,2.346765974463418,4.989321982970078,0.2081584428318885,10.93743884391033,16369.872340893402,16308.0
FRC2,1953,3.427075546034355,2.3174096242966145,4.986959506905033,0.20866840321301816,10.94047216448755,16369.872340893402,16308.0
FRC2,1954,3.4342467850130745,2.3158609139017345,4.986833614752671,0.20895200364574773,10.945909576842732,16369.872340893402,16308.0
FRC2,1955,3.4487588267782567,2.3044324914637926,4.985123313427724,0.20924375105806123,10.947777770139586,16369.872340893402,16308.0
FRC2,1956,3.4753781019307652,2.305726410714477,4.985724639103028,0.21001404100873503,10.976986604757652,16369.872340893402,16308.0
FRC2,1957,3.496693703498341,2.296019515422341,4.983232045001766,0.21025477266278605,10.986153153487177,16369.872340893402,16308.0
FRC2,1958,3.498208375739071,2.286123088732396,4.9810465787050635,0.21084961710989478,10.976323598411895,16369.872340893402,16308.0
FRC2,1959,3.5050817363839024,2.263048692375785,4.978177304038685,0.21081357196400569,10.957203399841434,16369.872340893402,16308.0
FRC2,1960,3.530812933017022,2.2567804074542406,4.977153402308116,0.21109086666891547,10.975652583298304,16369.872340893402,16308.0
FRC2,1961,3.5444033844118707,2.239391361898863,4.973053578124625,0.21174305149894507,10.968511416212415,16369.872340893402,16308.0
FRC2,1962,3.530554563573804,2.240509330947751,4.973415966614565,0.21303095679170922,10.957498579451862,16369.872340893402,16308.0
FRC2,1963,3.5395412316514108,2.2384222411618966,4.972271796789221,0.21368856875005904,10.963834936899309,16369.872340893402,16308.0
FRC2,1964,3.5316878523364785,2.2215168369802987,4.969241506107913,0.2138066868717967,10.936258317663823,16369.872340893402,16308.0
FRC2,1965,3.5489844461698,2.226428105428587,4.969149554234074,0.21482931074916886,10.959262147941542,16369.872340893402,16308.0
FRC2,1966,3.5579513784028003,2.2185642893248336,4.966449666124696,0.21642697515201034,10.959056205447261,16369.872340893402,16308.0
FRC2,1967,3.5791428859247327,2.202198438330295,4.963702457255436,0.2172974802780566,10.96218407829624,16369.872340893402,16308.0
FRC2,1968,3.597995930102162,2.200790282059689,4.962805031278129,0.21817962642457736,10.979659398026437,16369.872340893402,16308.0
FRC2,1969,3.609957079894875,2.1894660176408176,4.960554890496917,0.2194547141052459,10.979010734697402,16369.872340893402,16308.0
FRC2,1970,3.6095355474630373,2.1842119457464015,4.958934382772155,0.22080147879119527,10.973368027601873,16369.872340893402,16308.0
FRC2,1971,3.6272959400366336,2.166467325229019,4.954637350246536,0.22269407088378163,10.97110178959572,16369.872340893402,16308.0
FRC2,1972,3.6549112872925584,2.1687359368297985,4.953430223075616,0.2234066647755776,11.00030415209013,16369.872340893402,16308.0
FRC2,1973,3.6476457392423094,2.16449322470931,4.950473891561123,0.22402792938520777,10.986862337425574,16369.872340893402,16308.0
FRC2,1974,3.660714850941639,2.157221378844607,4.948663801562297,0.22559547838099786,10.991962975413012,16369.872340893402,16308.0
FRC2,1975,3.6502526231596035,2.156560699007594,4.946424733326301,0.22702896280095397,10.980353206832788,16369.872340893402,16308.0
FRC2,1976,3.622795836922962,2.146204006436113,4.944913842772066,0.22819894895021228,10.941977952584079,16369.872340893402,16308.0
FRC2,1977,3.6361283047134743,2.1486377919810074,4.943395493695142,0.22932422730473598,10.95733475281768,16369.872340893402,16308.0
FRC2,1978,3.643480641828718,2.15056891884345,4.9423952477848925,0.2308659880902201,10.967557710712857,16369.872340893402,16308.0
FRC2,1979,3.6384654147423197,2.1476151803261727,4.9419129656436285,0.23342651784288437,10.961255338618232,16369.872340893402,16308.0
FRC2,1980,3.644818428422402,2.1469878126317345,4.942080590536001,0.23554243099603817,10.969221023450494,16369.872340893402,16308.0
FRC2,1981,3.6630697162284096,2.1389691257273737,4.9401083256140845,0.23645536021016125,10.97856008828831,16369.872340893402,16308.0
FRC2,1982,3.6690367901713166,2.1241171052868735,4.937773734603754,0.2378149594021165,10.968927524934038,16369.872340893402,16308.0
FRC2,1983,3.6636173545513593,2.114702346554307,4.935048089081716,0.2401530894546854,10.953345777618722,16369.872340893402,16308.0
FRC2,1984,3.652321107673154,2.120327288648664,4.934895770996788,0.2417725505184011,10.949225188575976,16369.872340893402,16308.0
FRC2,1985,3.670827938951608,2.1128136495063106,4.933572167489977,0.2433713028794212,10.960419399848083,16369.872340893402,16308.0
FRC2,1986,3.6620324822084553,2.111129031245336,4.931630681276482,0.24465916509588742,10.948957821511504,16369.872340893402,16308.0
FRC2,1987,3.674407322863593,2.106932865252946,4.930647820252833,0.24587318995760082,10.957770593096434,16369.872340893402,16308.0
FRC2,1988,3.6932581732315564,2.0964167959265465,4.926753696730479,0.24719017206880703,10.963643345277418,16369.872340893402,16308.0
FRC2,1989,3.6933462141634985,2.0858787886870815,4.923150126884132,0.24922305885408397,10.951710415153224,16369.872340893402,16308.0
FRC2,1990,3.7481048058699633,2.064378009716198,4.919516194959323,0.244311204849117,10.976075701403504,16369.872340893402,16308.0
FRC2,1991,3.76886820185802,2.0581760714019977,4.9174190379071225,0.2412491095664742,10.985655767762914,16369.872340893402,16308.0
FRC2,1992,3.7998085708790983,2.0389569348489376,4.9137938087401105,0.23846992582188087,10.990603506057154,16369.872340893402,16308.0
FRC2,1993,3.8517571306001908,2.0283272640444876,4.9111204367830235,0.23525426323922455,11.02622969380749,16369.872340893402,16308.0
FRC2,1994,3.862151538101404,2.0096236754274757,4.9060798033380095,0.23295968779413287,11.01061496247122,16369.872340893402,16308.0
FRC2,1995,3.8938700835766142,1.9959313672053505,4.902829591587705,0.2318728966332734,11.024419252970052,16369.872340893402,16308.0
FRC2,1996,3.9304992509590124,1.9980944531192524,4.9004565480701485,0.2298707216114397,11.059005857033046,16369.872340893402,16308.0
FRC2,1997,3.9770497553136077,1.9858999361651275,4.895961687280992,0.22949336770407447,11.088250422126738,16369.872340893402,16308.0
FRC2,1998,3.990255754722933,1.9861124006409376,4.893852782000204,0.22835921816036897,11.098634754343559,16369.872340893402,16308.0
FRC2,1999,4.0411738372942,1.9648206096782654,4.889636431204252,0.22604583962341496,11.121817310960443,16369.872340893402,16308.0
FRC2,2000,4.082536396007648,1.9510787174481397,4.8841629179035975,0.22542048262948547,11.142943680173092,16369.872340893402,16308.0
FRC2,2001,4.131691207396308,1.9428679372809607,4.8797868058059946,0.2242499267788038,11.178776451939068,16369.872340893402,16308.0
FRC2,2002,4.156360538124198,1.939355663743724,4.8758914055398295,0.22470558759354833,11.196211072723186,16369.872340893402,16308.0
FRC2,2003,4.168153804228409,1.9245518237209258,4.872049668017261,0.22375701178974838,11.188628227008712,16369.872340893402,16308.0
FRC2,2004,4.196872516122985,1.9221768289298302,4.867862125742674,0.2235894521699757,11.210073976434813,16369.872340893402,16308.0
FRC2,2005,4.220773810988434,1.915025006106621,4.86407204558372,0.22389223489971852,11.223946041322307,16369.872340893402,16308.0
FRC2,2006,4.239128021458984,1.9067593833090857,4.8607516998662845,0.22244580753358195,11.228666448045809,16369.872340893402,16308.0
FRC2,2007,4.296704938052339,1.8969763523157765,4.855761677737491,0.2214088036923172,11.270895682782829,16369.872340893402,16308.0
FRC2,2008,4.327204211139952,1.9019584526431659,4.8522906055088315,0.22057745298728898,11.30202349479993,16369.872340893402,16308.0
FRC2,2009,4.370334085791956,1.886349577246873,4.847665607727672,0.2200126724074639,11.324226531519724,16369.872340893402,16308.0
FRC2,2010,4.408305298076877,1.8872758311097184,4.844237430642522,0.21974102870154347,11.359879462848285,16369.872340893402,16308.0
FRC2,2011,4.439859384594429,1.8766436328965048,4.838428379476507,0.2224350820090341,11.377826088279404,16369.872340893402,16308.0
FRC2,2012,4.467725046088671,1.8736245672390408,4.833919307062083,0.22527030469376322,11.400495133999344,16369.872340893402,16308.0
FRC2,2013,4.479462668297052,1.8743635735131694,4.830315272814859,0.2263728097818588,11.410651467623365,16369.872340893402,16308.0
FRC2,2014,4.493149523875976,1.8683932145502016,4.8250350137929505,0.2288201936960273,11.415573718796695,16369.872340893402,16308.0
FRC2,2015,4.4796069992651475,1.8618471218238877,4.820210906864889,0.23105384782746444,11.392772941411213,16369.872340893402,16308.0
FRC2,2016,4.4948842080998785,1.8663913008631985,4.816088805054818,0.23217680851810893,11.409753321540608,16369.872340893402,16308.0
FRC2,2017,4.520451514176658,1.8621651298793724,4.810729937322227,0.23384094471572653,11.427397709668874,16369.872340893402,16308.0
FRC2,2018,4.500299682526715,1.8636776457012354,4.805912545484005,0.23880420788259404,11.408540602417206,16369.872340893402,16308.0
FRC2,2019,4.515217441748083,1.8560747746577493,4.801043067949131,0.23972881035468122,11.412212229601323,16369.872340893402,16308.0
FRC2,2020,4.5152637695118045,1.8514072168841689,4.795843558787539,0.24205963518231405,11.40449356499345,16369.872340893402,16308.0
FRC2,2021,4.523110808437526,1.8605298424700294,4.7928784130854085,0.24754876973284837,11.423920576782342,16369.872340893402,16308.0
FRC2,2022,4.467319485861233,1.8668594773317018,4.787200296743309,0.25466818897823806,11.37626428495226,16369.872340893402,16308.0
FRD1,1901,0.6787447706223023,0.509236861086512,0.6322015018981357,0.01289613291384252,1.8334698784906416,16582.52751166028,17758.0
