Country,Year,weighted_sum_VegC,weighted_sum_LitterC,weighted_sum_SoilC,weighted_sum_HarvSlowC,weighted_sum_Total
PL,2018,390.295473403547,205.3394336096538,370.1864235049974,27.763263254332188,993.5825606865392
PL,2019,392.54587894393944,205.79249126761528,370.2581427219702,28.05754768684095,996.6468612816639
PL,2020,395.63638069477884,205.13165086794834,370.15195627985787,28.376875259343773,999.3022597862155
PL,2021,398.3916347880613,204.4099923094576,369.87909788370604,28.617174987089435,1001.294299111177
PL,2022,399.0888383583509,205.43648209243725,369.8589636515211,28.919779795427715,1003.305292675088
PT,1901,20.847101479421895,11.978032846482906,22.085066914973666,0.24903673190667583,55.16108564074663
PT,1902,20.799551388920175,12.009289680737194,22.074232045580946,0.2583391537890309,55.141010352326155
PT,1903,21.048599068396072,11.856442628204373,22.051467634843917,0.2673733318204649,55.224303464342725
PT,1904,20.75918723231206,11.872977467899442,22.04590624027524,0.27630246630183,54.95593179064936
PT,1905,20.716527039407353,11.87218365632476,22.045905710002714,0.2845448706084589,54.91833570915783
PT,1906,20.714028512404308,11.730244188653472,22.030610687357143,0.29400861687537405,54.769390381737544
PT,1907,20.59097539614478,11.817755002299435,22.02374542852082,0.30087029721221903,54.73473951587529
PT,1908,20.526014738541384,11.66441602668969,22.016582338030688,0.30959659124171685,54.51550213350272
PT,1909,20.712510421583485,11.451425849552548,22.01163326317452,0.3176220897114116,54.49142506539502
PT,1910,20.72872197352016,11.382551620804334,22.00229320102361,0.3253123698925629,54.43865383387323
PT,1911,20.695847861263985,11.393108930907934,21.9909900303754,0.3335133028979178,54.41012279771138
PT,1912,20.595511960258346,11.467360495375917,21.987766125763013,0.3406116068623214,54.39415550495915
PT,1913,20.574987902111552,11.415845503301894,21.985406190928828,0.34822677428214327,54.32493674321936
PT,1914,20.623629011641142,11.353813389474963,21.97679926990706,0.3559783600968495,54.307745444784345
PT,1915,20.40422687707977,11.44233926487471,21.97672306878063,0.3609753372254887,54.18617073347828
PT,1916,20.119993886524494,11.594850050900286,21.97667481453558,0.3684421152833303,54.06060930155055
PT,1917,20.181639390403255,11.432633219911216,21.970036506176932,0.37254013002200415,53.95872247372108
PT,1918,20.07695554538953,11.40011660486159,21.965158030071567,0.37961115173568505,53.821601197499696
PT,1919,20.105534590312,11.282224885913568,21.953544792372412,0.38605421812379886,53.72694060244807
PT,1920,20.094222268723037,11.185203434361995,21.94699984805722,0.39163955653902555,53.61966503726469
PT,1921,20.1992043970412,10.953300954629212,21.924346400854965,0.3965937383738973,53.47755418054019
PT,1922,20.237385842393266,10.8960998350078,21.91321124228028,0.4020820259611593,53.451518833582895
PT,1923,20.105147538543203,10.831632326989059,21.907022484997583,0.4081579647708737,53.250090528557315
PT,1924,20.064035873212635,10.708116075675273,21.895672669707377,0.41290145328942096,53.081371086597386
PT,1925,20.216211713020552,10.662336800845782,21.88582233934004,0.41782531963469627,53.181412091712424
PT,1926,19.873225995524887,10.784842055166235,21.86330409668993,0.42397327661146433,52.94531408416099
PT,1927,19.84847233334591,10.758645461891646,21.855724438168572,0.4287455578172678,52.893761438024434
PT,1928,19.84159722089684,10.754100830780782,21.839265559008634,0.43398517926717617,52.86807621635228
PT,1929,19.78599139531288,10.68125758647818,21.83072169236796,0.4378248033261511,52.738165366307946
PT,1930,19.720739127210525,10.65673125875013,21.81886683899398,0.4500605786341356,52.64574691552525
PT,1931,19.945351003925445,10.495338594503833,21.807398704529575,0.4625678435218452,52.711523718845
PT,1932,20.007443418482577,10.444484599153094,21.801225263160255,0.47335319253683167,52.725890750638804
PT,1933,19.94358739491486,10.289215463703346,21.796302479270636,0.48372006666553463,52.51232544336533
PT,1934,19.776414343584282,10.184239551839012,21.800952513706083,0.4966634754366499,52.25669389883096
PT,1935,19.87522544725454,10.059971212653322,21.796002740382832,0.5061709263067609,52.236664657650685
PT,1936,19.9192063502862,10.051214678324657,21.788946348711974,0.5144707529753725,52.27201813212263
PT,1937,19.901252585877323,10.022946744335426,21.779127318360963,0.525286061324264,52.22736444539989
PT,1938,19.470355353042248,10.223627258473181,21.776289874949924,0.5350378474121158,52.004859155154065
