Country,Year,weighted_avg_VegC,weighted_avg_LitterC,weighted_avg_SoilC,weighted_avg_HarvSlowC,weighted_avg_Total
PT,1909,2.368598644079697,1.3095385922782665,2.517161060631531,0.03632197332469437,6.231418253837997
PT,1910,2.3704525313755425,1.3016624149581546,2.516092969024286,0.03720140256040337,6.225383549937562
PT,1911,2.366693181295305,1.3028697061018906,2.51480038429524,0.03813922798094875,6.222120856416031
PT,1912,2.3552191748017792,1.3113608137146304,2.514431711645807,0.038950961218646094,6.220294901609358
PT,1913,2.352872126795138,1.3054697682598428,2.5141618390743705,0.03982180086376387,6.212379324894384
PT,1914,2.358434526703855,1.2983760274380276,2.5131775865116963,0.04070824076295872,6.210413397764627
PT,1915,2.3333445888907773,1.308499487326275,2.5131688724600885,0.041279674790533585,6.19651060710851
PT,1916,2.3008408574584736,1.3259400019541532,2.513163354300432,0.04213354523035329,6.182151911259512
PT,1917,2.3078903871354117,1.307389543409677,2.5124042242936273,0.042602177566843355,6.170500547067802
PT,1918,2.295919167408315,1.3036710752593197,2.511846341562218,0.04341079091705464,6.154819914333201
PT,1919,2.2991873510168994,1.2901894566643313,2.510518298823423,0.04414759384436658,6.1439949127991795
PT,1920,2.2978937198234015,1.279094477160918,2.5097698455497732,0.04478631048120875,6.131727314470227
PT,1921,2.3098990500188123,1.2525750505982447,2.507179289251437,0.04535285061264417,6.115476093556132
PT,1922,2.3142653251756697,1.2460337626704456,2.505905917701355,0.045980468910615524,6.112498796924965
PT,1923,2.299143089347208,1.238661520051257,2.505198196531397,0.046675288617801,6.089464273322954
PT,1924,2.2944417261239276,1.2245367027582852,2.503900277710368,0.04721773471653806,6.070170202574304
PT,1925,2.3118439376615076,1.2193015706530483,2.5027738339004717,0.047780808091598174,6.081610485970417
PT,1926,2.2726214827845563,1.233310774432311,2.500198739046082,0.04848386350413082,6.054611275871118
PT,1927,2.269790754423786,1.2303150383266075,2.4993319600545036,0.04902960221774683,6.0487159244505335
PT,1928,2.2690045444621103,1.2297953327540845,2.4974497894210166,0.049628784065293974,6.045778666726227
PT,1929,2.262645687887011,1.2214652749207415,2.4964727475015005,0.050067867892157704,6.03092258907059
PT,1930,2.2551837032890787,1.2186605436052957,2.4951170745745666,0.05146710150574979,6.020353990056937
PT,1931,2.280869406074617,1.200204333425199,2.4938056252528944,0.05289738156602216,6.027875958373858
PT,1932,2.2879700426432485,1.1943888768734776,2.493099655548641,0.05413075031432236,6.029518913830904
PT,1933,2.2806677269045825,1.176632928598349,2.492536705958817,0.05531626397272483,6.0050964519016485
PT,1934,2.261550495113324,1.1646283092913725,2.493068465027831,0.05679641967770813,5.975863465776647
PT,1935,2.272850131970935,1.1504174862812104,2.4925024290358957,0.05788365317964679,5.973573003030417
PT,1936,2.2778796095748493,1.149416124547864,2.4916954887180154,0.058832787678229075,5.977615882912833
PT,1937,2.275826489930276,1.146183518323171,2.490572624250976,0.060069582454384936,5.972509468496045
PT,1938,2.226550830888612,1.1691325275936544,2.490248145736337,0.061184757140355,5.947064666390954
PT,1939,2.2181026789097316,1.1832050930555602,2.489346953567443,0.062339980536522066,5.953179138645255
PT,1940,2.2272453589356886,1.1678021567093224,2.4887234078087075,0.06334206382271064,5.946906040103942
PT,1941,2.2419368093130863,1.1710114610884848,2.4887183797026533,0.06432096781764045,5.96612967678917
PT,1942,2.2407595261582602,1.1640549971631131,2.4876161242236137,0.06533354571267072,5.95773261001438
PT,1943,2.2359153657819273,1.140747277266755,2.4876802841258328,0.06637716753418496,5.9308205433222065
PT,1944,2.22825048813127,1.129667080660578,2.4871631582492313,0.06733873368360567,5.912421320854659
PT,1945,2.176439652687698,1.1356262044217382,2.485512919697788,0.06820943620738683,5.86601173407486
PT,1946,2.142054208447164,1.1525625623031914,2.4849266710325986,0.06920498229087926,5.848427226010163
PT,1947,2.1281419835506123,1.1425431678507,2.4834628045077647,0.06994743903333624,5.824197167091128
PT,1948,2.113841513068208,1.147952887482909,2.4817882488582352,0.07077408527568718,5.814228106308931
PT,1949,2.0746068935139026,1.147279736507209,2.4796778034195377,0.07158502013222222,5.7731591405152995
PT,1950,2.064110774120363,1.1249251077433498,2.479067907697865,0.07783695563487066,5.745746946484136
PT,1951,2.028287918813141,1.132302284177162,2.478115665603335,0.0840308039165961,5.722477021034839
PT,1952,2.0012936377245074,1.144009903984569,2.476726851147162,0.08988329421951134,5.711972860672655
PT,1953,1.956930735836448,1.144629256598401,2.4759286492506214,0.09564140151731514,5.673252216655721
PT,1954,1.9058639167494311,1.1590100241180776,2.476889864394042,0.1013168864973986,5.6429298581407545
PT,1955,1.863041893478185,1.15298735341962,2.4750887040570486,0.10668073713424135,5.597705684033118
PT,1956,1.8353851708336215,1.153399040384761,2.47598452957531,0.11179066502699038,5.5764979782352055
PT,1957,1.7978936574693312,1.1586747045402888,2.4749801520248402,0.11670217831915276,5.5483369075077125
PT,1958,1.7455107372278145,1.166639021757154,2.475403562331639,0.12133832982410811,5.508843209297879
PT,1959,1.7276360004239377,1.1625237770196815,2.4751099495130187,0.12626549362386863,5.491209367473089
PT,1960,1.6800158650501553,1.1643753715690888,2.4756301062136763,0.13067940884838686,5.450522404382936
PT,1961,1.6758109432176447,1.1405084418221116,2.4737425682874696,0.13518609977599058,5.425301175665781
PT,1962,1.6132415988468887,1.1430496248219602,2.4738066986261886,0.13950410641489466,5.3696187042320656
PT,1963,1.5813528471406928,1.1331465848834958,2.4757189959136228,0.14375465100281437,5.334083286907702
PT,1964,1.5313784359009868,1.127809645760326,2.4745822737261816,0.1478410968654083,5.281201242570289
PT,1965,1.4567000024139996,1.1302731727917383,2.475165203026699,0.15146707763057599,5.213844175157187
PT,1966,1.434388395195927,1.11163186755921,2.4738801813121616,0.1552287298625292,5.175126729920357
PT,1967,1.4003359543154463,1.1153472703186635,2.4717006099289103,0.15866494704332668,5.145985634758291
PT,1968,1.3556613466489442,1.1159362104847705,2.4710646233392306,0.1620441662732332,5.104579431213656
PT,1969,1.3458234529569797,1.1061228247332304,2.4707195182739707,0.16545810300940342,5.0878849292280535
PT,1970,1.3111171483931905,1.1072685392370647,2.4699750473484503,0.16590110617882406,5.054734302066525
