Lon;Lat;Year;Total;geometry;area_km2
-0,75;39,25;2020;2,201;POLYGON ((3365926.0169762103 1837124.6686193347, 3373154.164654365 1891906.9094891348, 3415921.6270076735 1885812.8874304378, 3409021.082369027 1830995.2157308094, 3365926.0169762103 1837124.6686193347));2395,8068126342314
20,75;64,75;2020;22,028;POLYGON ((4826456.367866107 4637403.071635935, 4817437.89104355 4692172.078557011, 4840849.6028755205 4695818.111713929, 4850294.398762857 4641109.239015138, 4826456.367866107 4637403.071635935));1327,1368325101596
29,25;61,75;2020;10,879;POLYGON ((5322071.879872026 4402541.430990886, 5306282.822087648 4456129.837569145, 5331430.761354418 4463239.951149924, 5347626.240897663 4409753.853869259, 5322071.879872026 4402541.430990886));1471,7558375798824
-4,25;40,25;2020;2,048;POLYGON ((3084775.4815101945 1996972.3299254137, 3094416.726970235 2051501.2056895222, 3136156.613877556 2043529.7776325948, 3126846.0146279647 1988952.5358399083, 3084775.4815101945 1996972.3299254137));2361,8231746256424
27,75;67,25;2020;33,372;POLYGON ((5081410.540205056 4972761.99644369, 5066165.555767538 5026232.997073704, 5086884.914035113 5031709.242707826, 5102556.301737161 4978341.32333958, 5081410.540205056 4972761.99644369));1203,655594887362
23,25;61,75;2020;13,289;POLYGON ((5011197.504100076 4330389.720677402, 5000334.247814747 4384999.0844232775, 5026090.115894957 4389920.3386654435, 5037366.883901396 4335381.461241431, 5011197.504100076 4330389.720677402));1471,7558560982209
-1,25;42,25;2020;2,998;POLYGON ((3368951.443246286 2172357.924860191, 3376801.9822804905 2227235.3859394453, 3417514.1550414665 2221092.1344225546, 3410003.6751383482 2166174.5490928455, 3368951.443246286 2172357.924860191));2291,6690396570207
30,75;63,25;2020;17,478;POLYGON ((5347312.448453795 4584437.893378071, 5330088.7319003325 4637598.344184977, 5353827.5822960185 4644913.071898522, 5371460.310749182 4591865.612624363, 5347312.448453795 4584437.893378071));1399,954241822472
13,75;62,25;2020;26,85;POLYGON ((4505040.329004465 4326639.616680993, 4502089.426036802 4382064.927529127, 4527928.455086539 4383443.96415281, 4531300.549956232 4328038.788214862, 4505040.329004465 4326639.616680993));1447,9379607571077
28,25;62,25;2020;12,131;POLYGON ((5255810.941435651 4442452.633903027, 5240772.172519637 4496205.40288441, 5265627.481117463 4502855.577045572, 5281075.699868276 4449200.632006805, 5255810.941435651 4442452.633903027));1447,9379347191557
18,75;52,25;2020;2,04;POLYGON ((4903233.903203791 3244008.294605371, 4896729.053136005 3299321.625286767, 4930400.693248568 3303397.5936659914, 4937286.854077416 3248123.3080801903, 4903233.903203791 3244008.294605371));1899,7966517737493
5,75;49,75;2020;9,901;POLYGON ((3995207.459970047 2941881.75812414, 3998564.9176561283 2997399.762231263, 4034347.6231336826 2995324.5938392538, 4031362.9600753533 2939788.5959312283, 3995207.459970047 2941881.75812414));2003,8654209093295
0,75;48,75;2020;5,486;POLYGON ((3620883.3017469244 2865906.026158724, 3627884.5480606314 2921115.3939833306, 3664149.185474679 2916527.1591957207, 3657515.2234700783 2861279.4258650686, 3620883.3017469244 2865906.026158724));2044,397200610014
9,25;45,75;2020;5,934;POLYGON ((4242728.3950101305 2488036.9338983237, 4243441.914926733 2543530.198725734, 4282219.958181992 2543139.4123820667, 4281863.193578437 2487643.2439468736, 4242728.3950101305 2488036.9338983237));2162,08544267788
4,75;44,75;2020;8,657;POLYGON ((3883160.9482397614 2392677.948327714, 3887037.424966422 2448023.428712267, 3926417.967604707 2445248.8412497006, 3922893.5891326824 2389883.4984433027, 3883160.9482397614 2392677.948327714));2199,9753282494125
19,25;51,25;2020;4,804;POLYGON ((4950952.114798186 3137577.5090329163, 4944137.370356366 3192849.586698717, 4978535.835383547 3197239.7511371113, 4985727.756610074 3142008.1201542113, 4950952.114798186 3137577.5090329163));1941,8862505946488
20,25;65,75;2020;24,168;POLYGON ((4785368.052852261 4743491.9412554735, 4776704.422373027 4798259.311707509, 4799287.777793391 4801620.779442122, 4808381.649125409 4746911.687548394, 4785368.052852261 4743491.9412554735));1278,0525963832083
14,25;59,75;2020;16,434;POLYGON ((4547937.1803514715 4050758.9274389553, 4544639.875035332 4106245.0754743763, 4572553.222154316 4107919.957968377, 4576262.262388102 4052455.6581156095, 4547937.1803514715 4050758.9274389553));1565,8253975694622
10,75;51,25;2020;2,827;POLYGON ((4356099.194332285 3098862.4932581196, 4355719.9462953145 3154487.4859172343, 4390438.012736801 3154844.0965633737, 4391196.4967381405 3099222.380313248, 4356099.194332285 3098862.4932581196));1941,8862994854117
14,75;60,25;2020;22,081;POLYGON ((4572553.222154316 4107919.957968377, 4568827.243478783 4163370.0813152273, 4596312.439633046 4165217.148214215, 4600451.874746643 4109791.6598768705, 4572553.222154316 4107919.957968377));1542,4919406650172
4,75;51,25;2020;4,884;POLYGON ((3935325.095057306 3113253.5203322764, 3939494.1656765533 3168747.435534112, 3974110.7172909505 3166252.6074205744, 3970320.2300174762 3110735.7505430346, 3935325.095057306 3113253.5203322764));1941,8862838975897
7,75;53,25;2020;1,212;POLYGON ((4153185.7348006926 3324162.3443266056, 4155121.5327550657 3379774.718690759, 4188286.2526993593 3378745.327275403, 4186737.535514444 3323122.7157595875, 4153185.7348006926 3324162.3443266056));1857,1051912025919
28,75;63,25;2020;21,663;POLYGON ((5250113.242836184 4556476.280572952, 5234533.240695691 4610061.622440816, 5258509.153685658 4616686.849328621, 5274501.195057862 4563203.666471257, 5250113.242836184 4556476.280572952));1399,9542425280067
21,75;52,75;2020;7,643;POLYGON ((5098220.921261914 3327255.242504879, 5089386.711626758 3382297.948117923, 5122448.512036636 3387710.933857226, 5131664.384429726 3332721.2180155637, 5098220.921261914 3327255.242504879));1878,5253334702593
7,25;49,75;2020;10,737;POLYGON ((4103718.2742182557 2936340.641068814, 4105957.0879374286 2991906.2736229575, 4141780.0162071087 2990563.227377381, 4139914.2345414916 2934985.9533910733, 4103718.2742182557 2936340.641068814));2003,865427560176
16,75;59,25;2020;10,154;POLYGON ((4694727.445877693 4005870.40451428, 4689397.643716882 4061235.6845980454, 4717632.008513559 4063928.5310962396, 4723370.754982916 4008597.642745892, 4694727.445877693 4005870.40451428));1589,03326044918
28,25;61,25;2020;9,103;POLYGON ((5285694.382285716 4334851.278726266, 5270785.094532961 4388667.5535577275, 5296457.642583617 4395512.564138145, 5311773.051937438 4341792.490619108, 5285694.382285716 4334851.278726266));1495,4553432258817
28,25;64,75;2020;38,383;POLYGON ((5179975.900648022 4710870.976550361, 5164617.766801951 4764445.384986889, 5187401.195035898 4770594.255361008, 5203176.9632714465 4717121.7334875185, 5179975.900648022 4710870.976550361));1327,1368426771285
4,75;47,25;2020;10,748;POLYGON ((3902772.3717509066 2669572.6293263827, 3906762.968016919 2724996.467892016, 3944351.9511024216 2722324.7432039045, 3940723.784735198 2666879.858598513, 3902772.3717509066 2669572.6293263827));2103,9845193282454
11,75;59,75;2020;6,418;POLYGON ((4406146.808968756 4045268.198088088, 4404909.8577609025 4100825.0322817913, 4432872.18997793 4101514.9667300284, 4434521.379917191 4045967.129029008, 4406146.808968756 4045268.198088088));1565,8254008277415
11,25;48,25;2020;4,797;POLYGON ((4395662.556873724 2765662.6093297303, 4394928.384702176 2821230.248645827, 4431887.706025253 2821856.5034925183, 4432988.937954436 2766293.9858494173, 4395662.556873724 2765662.6093297303));2064,4225074311103
0,75;42,75;2020;11,746;POLYGON ((3539914.4652525345 2204294.749930147, 3546444.003466137 2259342.265477667, 3586982.371292267 2254321.098971661, 3580795.6160126743 2199240.2095857617, 3539914.4652525345 2204294.749930147));2273,681839453438
5,75;51,25;2020;5,73;POLYGON ((4005334.2853793334 3108457.52702652, 4008746.0683483 3163995.139518509, 4043398.338749148 3161975.104610244, 4040365.3689073403 3106418.9222237277, 4005334.2853793334 3108457.52702652));1941,8862893760552
14,75;51,75;2020;10,405;POLYGON ((4633253.9316517 3163995.139518509, 4629824.166982764 3219537.1368378443, 4664078.8240917 3221773.634434365, 4667889.28270905 3166252.6074205744, 4633253.9316517 3163995.139518509));1920,9174917330022
9,25;50,75;2020;8,318;POLYGON ((4250049.035947193 3043606.996199726, 4250803.5032618595 3099222.380313248, 4285900.805667715 3098862.4932581196, 4285523.56610466 3043243.8666681694, 4250049.035947193 3043606.996199726));1962,7015553890133
0,25;41,75;2020;0,604;POLYGON ((3485455.2047993043 2099657.680559922, 3492242.602439562 2154629.2193961823, 3533425.1514093825 2149267.548326713, 3526976.2049909886 2094261.7005642143, 3485455.2047993043 2099657.680559922));2309,478042496478
19,75;51,75;2020;3,609;POLYGON ((4978535.835383547 3197239.7511371113, 4971306.18577674 3252472.6093560676, 5005290.030125902 3257056.055399485, 5012898.577082065 3201866.273312239, 4978535.835383547 3197239.7511371113));1920,9174515163377
17,75;52,25;2020;3,372;POLYGON ((4835034.616316369 3236481.664095375, 4829293.021014008 3291866.3831816334, 4863025.877305051 3295477.845818285, 4869149.201267065 3240127.7041425686, 4835034.616316369 3236481.664095375));1899,7966605912618
21,75;49,25;2020;9,662;POLYGON ((5158786.310683081 2941937.7182057835, 5150271.77355333 2996977.5305548515, 5185964.756437267 3002750.369733409, 5194847.400975009 2947759.856224478, 5158786.310683081 2941937.7182057835));2024,2109944775439
-0,25;44,25;2020;18,585;POLYGON ((3480048.1480873986 2380200.9145512674, 3487395.0245653437 2435228.228615456, 3526813.5090761585 2429779.813731232, 3519815.30529002 2374714.1188651053, 3480048.1480873986 2380200.9145512674));2218,663008411729
-1,75;47,75;2020;1,636;POLYGON ((3420795.1391657833 2782817.6819133023, 3429532.3720212844 2837792.4452957455, 3466323.770120511 2831873.2906623865, 3457948.7225244506 2776850.8094575177, 3420795.1391657833 2782817.6819133023));2084,2853101081173
18,25;60,25;2020;10,813;POLYGON ((4767443.816156087 4125150.309608327, 4760827.83389342 4180373.5409581866, 4788166.035714216 4183577.644054176, 4795193.916889019 4128397.195653746, 4767443.816156087 4125150.309608327));1542,4919320026825
15,75;54,25;2020;1,235;POLYGON ((4681332.645204799 3446254.401147588, 4677032.976789642 3501755.695216833, 4709316.728225136 3504331.57713909, 4714006.645679258 3448856.970862679, 4681332.645204799 3446254.401147588));1813,8242845751417
3,25;46,75;2020;5,576;POLYGON ((3784008.3291593287 2623851.5403896077, 3789056.709072595 2679187.4873388917, 3826936.8533649277 2675726.5310294367, 3822248.498290278 2620363.820783989, 3784008.3291593287 2623851.5403896077));2123,5184742753545
14,25;55,75;2020;3,0;POLYGON ((4573766.953326698 3606498.505718718, 4570592.0763904 3662056.9024909534, 4601746.228524654 3663901.1532505797, 4605317.595052587 3608363.058347651, 4573766.953326698 3606498.505718718));1747,82577492412
11,25;47,75;2020;8,533;POLYGON ((4396392.6273512 2710107.7224298776, 4395662.556873724 2765662.6093297303, 4432988.937954436 2766293.9858494173, 4434084.017970594 2710744.1641577994, 4396392.6273512 2710107.7224298776));2084,28540575554
5,25;47,25;2020;5,537;POLYGON ((3940723.784735198 2666879.858598513, 3944351.9511024216 2722324.7432039045, 3981960.629120936 2719907.236848687, 3978694.99318475 2664443.31220081, 3940723.784735198 2666879.858598513));2103,9845229298535
9,25;51,25;2020;6,663;POLYGON ((4250803.5032618595 3099222.380313248, 4251561.987263199 3154844.0965633737, 4286280.0537046855 3154487.4859172343, 4285900.805667715 3098862.4932581196, 4250803.5032618595 3099222.380313248));1941,8862994854117
17,75;54,75;2020;5,003;POLYGON ((4806031.048783836 3513400.4119237186, 4800142.180389718 3568777.279743743, 4831937.202026963 3572210.6076083947, 4838217.505832084 3516870.066855957, 4806031.048783836 3513400.4119237186));1791,9667757589555
13,75;62,75;2020;14,34;POLYGON ((4502089.426036802 4382064.927529127, 4499125.566659413 4437470.892411777, 4524541.5589804 4438829.6222868655, 4527928.455086539 4383443.96415281, 4502089.426036802 4382064.927529127));1424,0034727557434
6,25;46,25;2020;6,421;POLYGON ((4010927.550042556 2551344.7995641655, 4013797.503737746 2606796.2998152287, 4052163.005931759 2604857.54173241, 4049651.6294460674 2549391.350476643, 4010927.550042556 2551344.7995641655));2142,8859204851983
22,25;66,25;2020;21,067;POLYGON ((4866855.112246657 4812681.476356281, 4856430.5078160325 4867165.54243315, 4878457.26780254 4871107.124665176, 4889311.978672563 4816693.23350524, 4866855.112246657 4812681.476356281));1253,3544157945219
-2,75;37,25;2020;5,465;POLYGON ((3160446.0665893983 1646236.2107881699, 3168757.451988438 1700757.9686650587, 3212622.42213168 1693370.3763876453, 3204629.5490804957 1638808.829771765, 3160446.0665893983 1646236.2107881699));2461,54083058609
21,75;53,25;2020;7,75;POLYGON ((5089386.711626758 3382297.948117923, 5080507.49036441 3437336.747149905, 5113185.72131172 3442696.2154654, 5122448.512036636 3387710.933857226, 5089386.711626758 3382297.948117923));1857,105125481003
23,25;66,75;2020;21,342;POLYGON ((4900449.42808314 4875207.976113948, 4889119.203481865 4929513.40108946, 4910644.654577499 4933696.844218595, 4922405.611571343 4879467.90296417, 4900449.42808314 4875207.976113948));1228,554760416622
18,75;51,25;2020;5,024;POLYGON ((4916142.411734986 3133385.5881225667, 4909705.062752774 3188695.9224139727, 4944137.370356366 3192849.586698717, 4950952.114798186 3137577.5090329163, 4916142.411734986 3133385.5881225667));1941,8862557460322
7,25;45,75;2020;7,498;POLYGON ((4086249.4375950196 2492235.962392393, 4088389.699969701 2547698.252794538, 4127139.76260805 2546265.553020363, 4125356.1254300126 2490792.6146214996, 4086249.4375950196 2492235.962392393));2162,0854372847307
20,75;49,75;2020;6,181;POLYGON ((5078754.73633986 2986165.0784206428, 5070934.945298966 3041301.8009393015, 5106344.086055995 3046540.1938228277, 5114534.4570819335 2991449.0433429326, 5078754.73633986 2986165.0784206428));2003,8653595077622
18,75;54,25;2020;1,668;POLYGON ((4877013.554660933 3465256.5465825866, 4870375.135479072 3520562.8805378666, 4902502.136300986 3524478.7233424108, 4909529.610387412 3469213.0128156412, 4877013.554660933 3465256.5465825866));1813,8242648018215
-3,75;41,75;2020;1,811;POLYGON ((3154956.6191968047 2152742.359284967, 3164445.594160055 2207375.632881324, 3205239.1354270037 2199825.877980698, 3196087.1986417454 2145144.104361248, 3154956.6191968047 2152742.359284967));2309,4779595086948
10,25;48,75;2020;7,139;POLYGON ((4321000 2820729.2336648623, 4321000 2876312.702615316, 4357596.031371215 2876436.9216788732, 4357965.166553886 2820854.4883353733, 4321000 2820729.2336648623));2044,3972576750898
18,75;67,25;2020;7,873;POLYGON ((4693958.828342827 4898912.942516627, 4686497.153282678 4953745.07243152, 4707855.897085242 4956465.449595522, 4715754.242379994 4901684.2893133415, 4693958.828342827 4898912.942516627));1203,6555545792246
15,75;50,75;2020;10,553;POLYGON ((4710821.939799564 3057764.6150741377, 4706674.904942694 3113253.5203322764, 4741649.227197827 3116010.7562967218, 4746172.721051664 3060546.7195043233, 4710821.939799564 3057764.6150741377));1962,7015360165144
14,25;49,75;2020;6,706;POLYGON ((4610637.039924647 2939788.5959312283, 4607652.376866317 2995324.5938392538, 4643435.082343872 2997399.762231263, 4646792.540029953 2941881.75812414, 4610637.039924647 2939788.5959312283));2003,8654209093427
5,25;51,75;2020;1,672;POLYGON ((3974110.7172909505 3166252.6074205744, 3977921.1759082996 3221773.634434365, 4012175.8330172356 3219537.1368378443, 4008746.0683483 3163995.139518509, 3974110.7172909505 3166252.6074205744));1920,9174917330135
-2,75;38,75;2020;2,648;POLYGON ((3185550.2189428057 1809881.661871141, 3194031.192581429 1864481.5586552408, 3236927.846881006 1857216.7720527567, 3228771.766848435 1802575.3670010853, 3185550.2189428057 1809881.661871141));2412,521096289726
17,75;59,25;2020;8,23;POLYGON ((4751990.743539601 4011526.3619991937, 4745843.284228904 4066820.311260542, 4774029.82280871 4069910.9099973254, 4780585.746870556 4014656.447137866, 4751990.743539601 4011526.3619991937));1589,0332570287558
15,25;63,75;2020;22,612;POLYGON ((4571084.477581357 4497405.858753741, 4566815.200377734 4552699.589468432, 4591339.44696454 4554543.495971783, 4596034.912360856 4499278.673712983, 4571084.477581357 4497405.858753741));1375,7921579777574
0,25;45,75;2020;5,575;POLYGON ((3540934.9074246995 2539957.2338409987, 3548057.805985147 2595066.8549622297, 3586457.9951417297 2589995.4360500867, 3579690.087543968 2534847.9995053993, 3540934.9074246995 2539957.2338409987));2162,085370077773
16,75;62,25;2020;21,172;POLYGON ((4662382.902141099 4337828.859544411, 4656907.408924284 4393093.101719095, 4682649.158373583 4395573.143115478, 4688544.690654534 4340345.13803665, 4662382.902141099 4337828.859544411));1447,937957689731
21,75;50,75;2020;4,666;POLYGON ((5133104.376583731 3107067.0019844454, 5124451.848169952 3162114.5148103232, 5159028.785234239 3167736.2948303763, 5168055.2753432505 3112739.6622191854, 5133104.376583731 3107067.0019844454));1962,7014739471722
14,75;59,75;2020;19,249;POLYGON ((4576262.262388102 4052455.6581156095, 4572553.222154316 4107919.957968377, 4600451.874746643 4109791.6598768705, 4604572.498682711 4054351.778430803, 4576262.262388102 4052455.6581156095));1565,8253965965237
0,75;41,25;2020;4,978;POLYGON ((3520567.7695565363 2039278.24428125, 3526976.2049909886 2094261.7005642143, 3568536.640759581 2089141.6608389895, 3562464.691987656 2034126.0791249373, 3520567.7695565363 2039278.24428125));2327,1075448272322
4,75;48,25;2020;9,816;POLYGON ((3910776.148873855 2780432.8020273647, 3914811.835157493 2835880.568263899, 3951669.8324765805 2833251.646079958, 3948000.6576533397 2777782.3601754582, 3910776.148873855 2780432.8020273647));2064,4224895756647
6,75;47,25;2020;11,851;POLYGON ((4054688.8763814247 2660339.161320451, 4057229.190220637 2715835.149944188, 4094885.1337939766 2714180.686445845, 4092707.591470295 2658671.6730740946, 4054688.8763814247 2660339.161320451));2103,984531579505
26,25;63,25;2020;20,858;POLYGON ((5127359.870554341 4525482.727618033, 5113850.288858662 4579538.1754744, 5138089.026863942 4585294.919642353, 5152013.990800418 4531328.064222775, 5127359.870554341 4525482.727618033));1399,9542441105705
12,25;61,75;2020;10,092;POLYGON ((4427879.47969474 4268073.452447879, 4426200.2835201565 4323560.920360798, 4452488.633329823 4324400.635570828, 4454587.493721905 4268925.146052312, 4427879.47969474 4268073.452447879));1471,7558756563865
2,25;46,25;2020;3,144;POLYGON ((3701878.5340186665 2576337.0920730974, 3707613.5479058386 2631600.4576666756, 3745796.015337586 2627597.120991039, 3740418.6982201138 2572303.3682219824, 3701878.5340186665 2576337.0920730974));2142,88588586039
1,25;41,25;2020;2,957;POLYGON ((3562464.691987656 2034126.0791249373, 3568536.640759581 2089141.6608389895, 3610134.432841492 2084297.6844171348, 3604399.100850477 2029251.7209694262, 3562464.691987656 2034126.0791249373));2327,1075529107607
3,25;49,25;2020;4,816;POLYGON ((3809537.2337209214 2900647.7687791754, 3814728.6117644035 2956036.6396203497, 3850778.1368976915 2952714.062649003, 3845956.924351212 2897296.9074195297, 3809537.2337209214 2900647.7687791754));2024,2110542635207
-1,25;43,25;2020;8,091;POLYGON ((3384701.062979956 2282131.2736619506, 3392648.511822017 2337044.546141296, 3432674.3586692186 2330983.0586950732, 3425071.1047966275 2276028.651611214, 3384701.062979956 2282131.2736619506));2255,5175461242957
-1,75;40,75;2020;7,909;POLYGON ((3303681.0088449838 2014426.0617104934, 3311718.510422473 2069201.6778790706, 3353396.6872536787 2062662.438769742, 3345692.8203603253 2007846.4860891637, 3303681.0088449838 2014426.0617104934));2344,556304110418
4,25;46,75;2020;5,857;POLYGON ((3860514.5319217527 2617134.0597979305, 3864842.734478761 2672521.5480269166, 3902772.3717509066 2669572.6293263827, 3898804.4394982047 2614162.3477706, 3860514.5319217527 2617134.0597979305));2123,5184834779093
20,75;65,75;2020;23,592;POLYGON ((4808381.649125409 4746911.687548394, 4799287.777793391 4801620.779442122, 4821841.611812355 4805145.073555615, 4831365.293062455 4750497.096434348, 4808381.649125409 4746911.687548394));1278,0525972599048
-7,25;38,25;2020;1,242;POLYGON ((2787967.673891605 1834312.8056034714, 2799289.578603441 1888445.9856476192, 2841938.8878378053 1878580.4329373452, 2830938.1380243525 1824391.635989308, 2787967.673891605 1834312.8056034714));2429,0488218461655
6,75;50,75;2020;3,472;POLYGON ((4072771.57310478 3049053.257389913, 4075411.5884272647 3104620.000927585, 4110471.0518195853 3103060.820290524, 4108208.0279209143 3047480.024370695, 4072771.57310478 3049053.257389913));1962,701549420158
17,25;59,75;2020;9,657;POLYGON ((4717632.008513559 4063928.5310962396, 4711866.89891704 4119245.0377938747, 4739667.59987245 4122099.5493254126, 4745843.284228904 4066820.311260542, 4717632.008513559 4063928.5310962396));1565,8253901640178
15,75;60,75;2020;18,155;POLYGON ((4623781.480074448 4167258.3664198024, 4619208.151328139 4222640.889257262, 4646244.46403652 4224846.092846751, 4651232.749939809 4169493.652843225, 4623781.480074448 4167258.3664198024));1519,034671489327
16,25;58,25;2020;14,799;POLYGON ((4675835.564449739 3892513.5448049637, 4670960.416681325 3947934.9426085963, 4700032.6640435085 3950492.1527885655, 4705313.211028574 3895102.031081308, 4675835.564449739 3892513.5448049637));1635,065209327528
21,25;66,25;2020;21,768;POLYGON ((4821841.611812355 4805145.073555615, 4812278.700983714 4859760.922527861, 4834370.525999249 4863383.415560931, 4844364.523412237 4808832.029832089, 4821841.611812355 4805145.073555615));1253,3544131664987
0,75;41,75;2020;2,604;POLYGON ((3526976.2049909886 2094261.7005642143, 3533425.1514093825 2149267.548326713, 3574646.994048055 2144180.050225241, 3568536.640759581 2089141.6608389895, 3526976.2049909886 2094261.7005642143));2309,4780508993913
9,25;54,25;2020;1,271;POLYGON ((4255414.168921762 3433009.9158413475, 4256196.460493125 3488646.9538616086, 4288597.329327797 3488310.7149383947, 4288206.176704209 3432670.196649913, 4255414.168921762 3433009.9158413475));1813,824299454
15,75;53,75;2020;6,498;POLYGON ((4685610.738554894 3390751.6279011886, 4681332.645204799 3446254.401147588, 4714006.645679258 3448856.970862679, 4718673.039186934 3393380.6252195244, 4685610.738554894 3390751.6279011886));1835,5376146084218
-5,25;37,75;2020;1,542;POLYGON ((2950305.8804032467 1742017.2744211555, 2960274.883915938 1796340.2397942005, 3003521.779246995 1787561.158229034, 2993872.618593393 1733189.8079104512, 2950305.8804032467 1742017.2744211555));2445,389159711285
27,25;62,25;2020;15,987;POLYGON ((5205114.707305825 4429501.416737354, 5190896.818658686 4483441.821256609, 5215861.441859153 4489734.056902592, 5230490.094418376 4435886.134475253, 5205114.707305825 4429501.416737354));1447,9379370684198
16,25;60,25;2020;15,389;POLYGON ((4656198.567798582 4114125.213054495, 4651232.749939809 4169493.652843225, 4678664.6345692985 4171922.916457574, 4684043.344430814 4116586.890023635, 4656198.567798582 4114125.213054495));1542,4919374985875
9,25;46,75;2020;8,721;POLYGON ((4244159.594146876 2599040.45688801, 4244881.41819625 2654566.6511989404, 4282939.71947534 2654181.773655381, 4282578.802559749 2598652.6080122753, 4244159.594146876 2599040.45688801));2123,518507444558
9,25;54,75;2020;1,852;POLYGON ((4256196.460493125 3488646.9538616086, 4256982.671660895 3544282.750827154, 4288990.44188628 3543950.0262001515, 4288597.329327797 3488310.7149383947, 4256196.460493125 3488646.9538616086));1791,9668016919336
1,75;44,75;2020;8,895;POLYGON ((3645304.1268170094 2415024.297094715, 3651290.8404899007 2470210.8002021117, 3690507.953027506 2465853.8762899106, 3684872.6207718314 2410636.134578913, 3645304.1268170094 2415024.297094715));2199,9752958677877
17,75;51,25;2020;6,154;POLYGON ((4846428.393548375 3125718.3452153597, 4840746.44237895 3181098.6250355914, 4875240.793234931 3184778.892909209, 4881300.540371437 3129432.4914285387, 4846428.393548375 3125718.3452153597));1941,886265205845
2,75;44,75;2020;11,325;POLYGON ((3724473.5431766137 2406513.342584639, 3729757.3521741773 2461760.424787338, 3769037.018176572 2457930.5553421797, 3764104.8653040705 2402656.029849239, 3724473.5431766137 2406513.342584639));2199,9753082518832
15,25;60,75;2020;22,06;POLYGON ((4596312.439633046 4165217.148214215, 4592154.259439052 4220627.13841637, 4619208.151328139 4222640.889257262, 4623781.480074448 4167258.3664198024, 4596312.439633046 4165217.148214215));1519,034672416419
14,75;61,25;2020;23,687;POLYGON ((4565084.385791706 4218804.923294487, 4561324.708292978 4274223.377836207, 4587977.40000657 4276020.524242123, 4592154.259439052 4220627.13841637, 4565084.385791706 4218804.923294487));1495,4553833350324
15,75;49,75;2020;5,058;POLYGON ((4719049.591373414 2946806.1331532276, 4714946.861243145 3002281.7949228887, 4750672.103116001 3005088.5082404977, 4755147.288332444 2949637.1958440267, 4719049.591373414 2946806.1331532276));2003,8654114210447
-3,75;40,25;2020;0,364;POLYGON ((3126846.0146279647 1988952.5358399083, 3136156.613877556 2043529.7776325948, 3177955.0862669204 2035836.37153523, 3168975.325677146 1981212.4789386694, 3126846.0146279647 1988952.5358399083));2361,8231875190727
15,75;57,75;2020;19,752;POLYGON ((4650786.123536119 3834671.376654679, 4646337.541158492 3890131.7729296754, 4675835.564449739 3892513.5448049637, 4680687.84374438 3837081.6611379953, 4650786.123536119 3834671.376654679));1657,8858094863663
7,75;47,25;2020;6,474;POLYGON ((4130738.182671883 2657260.641646069, 4132552.8932514447 2712780.675397696, 4170230.4991246653 2711635.1570055373, 4168778.670466722 2656106.106961868, 4130738.182671883 2657260.641646069));2103,984535546679
-5,25;38,25;2020;3,38;POLYGON ((2960274.883915938 1796340.2397942005, 2970310.960741808 1850686.0533917665, 3013235.917295875 1841956.0408479327, 3003521.779246995 1787561.158229034, 2960274.883915938 1796340.2397942005));2429,0488847913634
10,25;47,75;2020;5,434;POLYGON ((4321000 2709598.5580891585, 4321000 2765157.4970816663, 4358332.257905004 2765283.77606301, 4358697.298283469 2709725.8500875044, 4321000 2709598.5580891585));2084,2854068127194
25,75;62,75;2020;15,219;POLYGON ((5115694.901929832 4465642.475710206, 5102657.05192657 4519814.603910334, 5127359.870554341 4525482.727618033, 5140812.0170524055 4471395.768851404, 5115694.901929832 4465642.475710206));1424,0034582310295
6,75;50,25;2020;10,896;POLYGON ((4070145.6517481776 2993493.412114004, 4072771.57310478 3049053.257389913, 4108208.0279209143 3047480.024370695, 4105957.0879374286 2991906.2736229575, 4070145.6517481776 2993493.412114004));1983,3617575419946
-6,75;38,25;2020;3,244;POLYGON ((2830938.1380243525 1824391.635989308, 2841938.8878378053 1878580.4329373452, 2884660.3118353235 1868998.4524048, 2873980.9226542376 1814755.6792326036, 2830938.1380243525 1824391.635989308));2429,048838301973
11,25;47,25;2020;14,059;POLYGON ((4397118.58180375 2654566.6511989404, 4396392.6273512 2710107.7224298776, 4434084.017970594 2710744.1641577994, 4435172.924573422 2655208.101680515, 4397118.58180375 2654566.6511989404));2103,9845380721376
9,25;42,75;2020;1,291;POLYGON ((4238535.437658718 2155493.1453687297, 4239223.695024234 2210862.3659748435, 4280110.822168476 2210454.6657898845, 4279766.689558798 2155082.7446878823, 4238535.437658718 2155493.1453687297));2273,6819124301596
16,75;63,25;2020;27,404;POLYGON ((4651407.932924935 4448336.624872466, 4645884.558674798 4503558.317614603, 4670780.759621981 4505964.959297319, 4676727.8176404 4450780.120755749, 4651407.932924935 4448336.624872466));1399,954251775588
20,25;51,75;2020;3,996;POLYGON ((5012898.577082065 3201866.273312239, 5005290.030125902 3257056.055399485, 5039236.518881937 3261873.4953382937, 5047223.714605734 3206729.0030002818, 5012898.577082065 3201866.273312239));1920,9174460005454
13,25;63,75;2020;10,668;POLYGON ((4471147.130519444 4491696.465337463, 4468584.335131387 4547078.304766636, 4493159.159363664 4548220.34270612, 4496148.796093041 4492856.401181363, 4471147.130519444 4491696.465337463));1375,7921584185976
-5,75;36,25;2020;2,855;POLYGON ((2876356.7366380338 1588456.2740729034, 2886436.3882481037 1642656.7279978322, 2930570.077053966 1633443.9530885268, 2920803.771488687 1579195.623391797, 2876356.7366380338 1588456.2740729034));2493,2736365061746
